json_name,image_name,box_id,box_label,box_x1,box_y1,box_x2,box_y2,box_cx,box_cy,matched,match_type,point_id,point_x,point_y,distance_to_center,num_candidate_points_inside,num_candidate_points_expanded,risk_reason
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,9,broadleaf_weed,1673.399169921875,551.3829956054688,1842.201416015625,740.0000610351562,1757.80029296875,645.6915283203125,0,conflict_unmatched,,,,,3,0,conflict_unmatched|unmatched
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,11,broadleaf_weed,2018.283203125,272.39996337890625,2047.0,356.10235595703125,2032.6416015625,314.25115966796875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,0,broadleaf_weed,0.0,542.142822265625,19.825927734375,725.57958984375,9.9129638671875,633.8612060546875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,2,broadleaf_weed,152.942138671875,47.99999237060547,453.058349609375,346.99993896484375,303.000244140625,197.4999656677246,1,inside_nearest,1,287.7575757575755,177.51515151515156,25.13427413211888,2,0,inside_nearest
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,5,broadleaf_weed,607.6171875,429.9212646484375,806.2958984375,704.6378173828125,706.95654296875,567.279541015625,1,inside_nearest,4,723.8367346938771,583.6734693877551,23.530868240410967,2,0,inside_nearest
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,7,broadleaf_weed,197.744873046875,1056.307373046875,481.255615234375,1365.50146484375,339.500244140625,1210.9044189453125,1,inside_nearest,18,350.0,1174.7387387387387,37.65901350155956,2,0,inside_nearest
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,8,broadleaf_weed,1036.804931640625,1535.0,1037.414794921875,1535.0,1037.10986328125,1535.0,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,11,broadleaf_weed,1384.0,1260.973388671875,1592.0,1356.026611328125,1488.0,1308.5,1,inside_nearest,16,1483.7708333333335,1315.1041666666667,7.842248915684536,2,0,inside_nearest
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,15,broadleaf_weed,1476.923095703125,258.59613037109375,1571.154052734375,415.32684326171875,1524.03857421875,336.96148681640625,1,inside_nearest,10,1516.8195718654438,359.3272171253823,23.501912416458573,2,0,inside_nearest
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,17,broadleaf_weed,1724.556640625,1522.9501953125,1792.8203125,1535.0,1758.6884765625,1528.97509765625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,18,broadleaf_weed,1036.804931640625,1535.0,1037.414794921875,1535.0,1037.10986328125,1535.0,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r0_c1.json,IMG_20251113_162710_tile_r0_c1.jpg,19,broadleaf_weed,1033.972412109375,1531.9140625,1044.359130859375,1535.0,1039.165771484375,1533.45703125,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r1_c1.json,IMG_20251113_162710_tile_r1_c1.jpg,0,broadleaf_weed,0.0,11.404296875,9.2412109375,43.38916015625,4.62060546875,27.396728515625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r1_c1.json,IMG_20251113_162710_tile_r1_c1.jpg,4,broadleaf_weed,454.779296875,85.118408203125,894.9482421875,479.79736328125,674.86376953125,282.4578857421875,1,inside_nearest,12,716.6666666666665,337.8378378378377,69.3860310367348,2,0,inside_nearest
IMG_20251113_162710_tile_r1_c1.json,IMG_20251113_162710_tile_r1_c1.jpg,13,broadleaf_weed,454.767578125,839.6259765625,499.78076171875,965.7548828125,477.274169921875,902.6904296875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r1_c1.json,IMG_20251113_162710_tile_r1_c1.jpg,14,broadleaf_weed,454.767578125,839.6259765625,499.78076171875,965.7548828125,477.274169921875,902.6904296875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162710_tile_r1_c1.json,IMG_20251113_162710_tile_r1_c1.jpg,15,broadleaf_weed,973.923095703125,0.0,1111.256103515625,165.41943359375,1042.589599609375,82.709716796875,0,conflict_unmatched,,,,,1,0,conflict_unmatched|unmatched
IMG_20251113_162710_tile_r1_c1.json,IMG_20251113_162710_tile_r1_c1.jpg,16,broadleaf_weed,972.962158203125,0.0,1110.295654296875,161.57373046875,1041.62890625,80.786865234375,0,conflict_unmatched,,,,,1,0,conflict_unmatched|unmatched
IMG_20251113_162716_tile_r0_c0.json,IMG_20251113_162716_tile_r0_c0.jpg,2,broadleaf_weed,1512.864501953125,1510.8861083984375,1559.194091796875,1535.0,1536.029296875,1522.9430541992188,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162716_tile_r0_c0.json,IMG_20251113_162716_tile_r0_c0.jpg,3,broadleaf_weed,1879.763916015625,1472.2105712890625,2007.477294921875,1535.0,1943.62060546875,1503.6052856445312,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162716_tile_r0_c1.json,IMG_20251113_162716_tile_r0_c1.jpg,3,broadleaf_weed,28.006103515625,729.9088134765625,302.443115234375,949.189208984375,165.224609375,839.5490112304688,1,inside_nearest,4,178.2327586206893,837.0689655172414,13.24245345613209,2,0,inside_nearest
IMG_20251113_162716_tile_r0_c1.json,IMG_20251113_162716_tile_r0_c1.jpg,10,broadleaf_weed,725.39404296875,109.50894927978516,854.14453125,376.3571472167969,789.769287109375,242.93304824829102,1,inside_single,14,776.2857142857142,333.50000000000006,91.56516524141348,1,0,distance_gt_80
IMG_20251113_162716_tile_r1_c0.json,IMG_20251113_162716_tile_r1_c0.jpg,2,broadleaf_weed,2013.5811767578125,436.829345703125,2047.0,467.744140625,2030.2905883789062,452.2867431640625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162716_tile_r1_c0.json,IMG_20251113_162716_tile_r1_c0.jpg,5,broadleaf_weed,867.8098754882812,1058.050537109375,1159.017822265625,1425.627685546875,1013.4138488769531,1241.839111328125,1,inside_nearest,12,984.5044247787612,1248.8938053097345,29.757747039439636,2,0,inside_nearest
IMG_20251113_162716_tile_r1_c0.json,IMG_20251113_162716_tile_r1_c0.jpg,7,broadleaf_weed,1122.7537841796875,993.722412109375,1368.3023681640625,1317.451416015625,1245.528076171875,1155.5869140625,1,inside_nearest,13,1277.3286219081274,1160.070671378092,32.11508662277908,2,0,inside_nearest
IMG_20251113_162716_tile_r1_c0.json,IMG_20251113_162716_tile_r1_c0.jpg,9,broadleaf_weed,1588.3226318359375,683.015380859375,1891.5233154296875,1013.888916015625,1739.9229736328125,848.4521484375,1,inside_nearest,7,1739.3513513513515,844.0,4.48869443626946,2,0,inside_nearest
IMG_20251113_162716_tile_r1_c0.json,IMG_20251113_162716_tile_r1_c0.jpg,10,broadleaf_weed,2009.035400390625,1414.76806640625,2047.0,1439.0966796875,2028.0177001953125,1426.932373046875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162716_tile_r1_c1.json,IMG_20251113_162716_tile_r1_c1.jpg,3,broadleaf_weed,1211.25341796875,697.103759765625,1339.0693359375,824.919677734375,1275.161376953125,761.01171875,1,inside_nearest,10,1252.0,763.5080645161288,23.295517262958963,2,0,inside_nearest
IMG_20251113_162720_tile_r0_c1.json,IMG_20251113_162720_tile_r0_c1.jpg,0,broadleaf_weed,625.935546875,1369.907958984375,966.03076171875,1535.0,795.983154296875,1452.4539794921875,0,conflict_unmatched,,,,,1,0,conflict_unmatched|unmatched
IMG_20251113_162720_tile_r0_c1.json,IMG_20251113_162720_tile_r0_c1.jpg,2,broadleaf_weed,1201.796875,1449.9998779296875,1253.07373046875,1535.0,1227.435302734375,1492.4999389648438,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162720_tile_r0_c1.json,IMG_20251113_162720_tile_r0_c1.jpg,11,broadleaf_weed,1615.617431640625,768.5977172851562,1922.038330078125,958.4137573242188,1768.827880859375,863.5057373046875,1,inside_nearest,14,1757.379518072289,881.3253012048192,21.18022351382558,2,0,inside_nearest
IMG_20251113_162720_tile_r1_c0.json,IMG_20251113_162720_tile_r1_c0.jpg,0,broadleaf_weed,803.0,0.0,883.3507080078125,45.999755859375,843.1753540039062,22.9998779296875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162724_tile_r1_c1.json,IMG_20251113_162724_tile_r1_c1.jpg,0,broadleaf_weed,0.0,616.176513671875,95.52099609375,736.976318359375,47.760498046875,676.576416015625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162724_tile_r1_c1.json,IMG_20251113_162724_tile_r1_c1.jpg,5,broadleaf_weed,460.26171875,304.904296875,659.0908203125,508.0625,559.67626953125,406.4833984375,1,inside_nearest,0,556.9620253164558,404.43037974683557,3.4032348437569606,2,0,inside_nearest
IMG_20251113_162724_tile_r1_c1.json,IMG_20251113_162724_tile_r1_c1.jpg,9,broadleaf_weed,1680.545166015625,644.153564453125,1992.557861328125,947.794189453125,1836.551513671875,795.973876953125,0,conflict_unmatched,,,,,6,0,conflict_unmatched|unmatched
IMG_20251113_162724_tile_r1_c1.json,IMG_20251113_162724_tile_r1_c1.jpg,10,broadleaf_weed,1859.298583984375,600.735107421875,2047.0,813.970947265625,1953.1492919921875,707.35302734375,1,inside_nearest,12,1960.546875,726.5,20.52634395737978,5,0,inside_nearest|inside_candidates_ge_3
IMG_20251113_162724_tile_r1_c1.json,IMG_20251113_162724_tile_r1_c1.jpg,14,broadleaf_weed,1772.58984375,408.8236083984375,1912.70458984375,625.0,1842.647216796875,516.9118041992188,1,inside_nearest,16,1862.890625,549.15625,38.072297811898196,2,0,inside_nearest
IMG_20251113_162724_tile_r1_c1.json,IMG_20251113_162724_tile_r1_c1.jpg,15,broadleaf_weed,1763.2578125,505.14697265625,2047.0,685.27734375,1905.12890625,595.212158203125,1,inside_nearest,14,1924.609375,628.0625,38.19206224978221,3,0,inside_nearest|inside_candidates_ge_3
IMG_20251113_162729_tile_r1_c1.json,IMG_20251113_162729_tile_r1_c1.jpg,0,broadleaf_weed,450.427490234375,816.03955078125,798.475341796875,1070.0,624.451416015625,943.019775390625,1,inside_nearest,3,641.516129032258,900.2903225806454,46.01098312121056,2,0,inside_nearest
IMG_20251113_162733_tile_r0_c1.json,IMG_20251113_162733_tile_r0_c1.jpg,1,broadleaf_weed,1629.298583984375,801.259765625,2001.772216796875,1068.3968505859375,1815.535400390625,934.8283081054688,1,inside_nearest,12,1812.869565217391,991.0724637681161,56.30729724800293,2,0,inside_nearest
IMG_20251113_162733_tile_r0_c1.json,IMG_20251113_162733_tile_r0_c1.jpg,2,broadleaf_weed,1239.8232421875,510.174072265625,1403.595703125,668.025146484375,1321.70947265625,589.099609375,1,inside_single,15,1256.3165467625895,646.7625899280575,87.18517123454002,1,0,distance_gt_80
IMG_20251113_162733_tile_r0_c1.json,IMG_20251113_162733_tile_r0_c1.jpg,3,broadleaf_weed,1392.80615234375,1424.27197265625,1705.10546875,1535.0,1548.955810546875,1479.635986328125,0,conflict_unmatched,,,,,1,0,conflict_unmatched|unmatched
IMG_20251113_162733_tile_r0_c1.json,IMG_20251113_162733_tile_r0_c1.jpg,4,broadleaf_weed,1692.96875,1398.3016357421875,1830.8232421875,1461.9139404296875,1761.89599609375,1430.1077880859375,1,expanded_nearest,10,1682.3030303030305,1441.4141414141413,80.3920010258784,0,1,expanded_nearest|distance_gt_80
IMG_20251113_162733_tile_r1_c1.json,IMG_20251113_162733_tile_r1_c1.jpg,5,broadleaf_weed,1439.38671875,164.914794921875,1760.54736328125,343.54052734375,1599.967041015625,254.2276611328125,1,inside_nearest,19,1590.3838383838383,238.74747474747483,18.20642587677979,2,0,inside_nearest
IMG_20251113_162844_tile_r0_c0.json,IMG_20251113_162844_tile_r0_c0.jpg,5,broadleaf_weed,147.99996948242188,918.8339233398438,319.3717041015625,1125.422607421875,233.6858367919922,1022.1282653808594,1,inside_nearest,6,232.4017094017093,1028.6324786324788,6.629764187134852,2,0,inside_nearest
IMG_20251113_162844_tile_r0_c0.json,IMG_20251113_162844_tile_r0_c0.jpg,9,broadleaf_weed,1134.6173095703125,807.0,1327.7464599609375,1090.19580078125,1231.181884765625,948.597900390625,1,inside_nearest,8,1204.7923322683707,940.5750798722045,27.58213425527707,2,0,inside_nearest
IMG_20251113_162844_tile_r0_c0.json,IMG_20251113_162844_tile_r0_c0.jpg,13,broadleaf_weed,1981.91259765625,329.5086669921875,2047.0,400.5748291015625,2014.456298828125,365.041748046875,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162844_tile_r0_c1.json,IMG_20251113_162844_tile_r0_c1.jpg,6,broadleaf_weed,57.52880859375,1527.7325439453125,80.04248046875,1535.0,68.78564453125,1531.3662719726562,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162844_tile_r1_c0.json,IMG_20251113_162844_tile_r1_c0.jpg,4,broadleaf_weed,1125.1827392578125,440.1695556640625,1339.7811279296875,600.60400390625,1232.48193359375,520.3867797851562,1,inside_nearest,10,1232.846715328467,526.0437956204378,5.668764757388436,2,0,inside_nearest
IMG_20251113_162844_tile_r1_c0.json,IMG_20251113_162844_tile_r1_c0.jpg,5,broadleaf_weed,1127.6060791015625,481.229248046875,1253.3699951171875,585.532958984375,1190.488037109375,533.381103515625,1,inside_nearest,5,1200.6711409395973,530.4429530201342,10.59850611884719,2,0,inside_nearest
IMG_20251113_162844_tile_r1_c0.json,IMG_20251113_162844_tile_r1_c0.jpg,6,broadleaf_weed,2033.45263671875,131.494873046875,2047.0,171.110595703125,2040.226318359375,151.302734375,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r0_c0.json,IMG_20251113_162847_tile_r0_c0.jpg,0,broadleaf_weed,0.0,0.0,349.48944091796875,305.15582275390625,174.74472045898438,152.57791137695312,1,inside_nearest,0,208.03571428571428,69.64285714285714,89.36729542054974,2,0,inside_nearest|distance_gt_80
IMG_20251113_162847_tile_r0_c0.json,IMG_20251113_162847_tile_r0_c0.jpg,4,broadleaf_weed,160.13534545898438,1459.501953125,325.2013854980469,1535.0,242.66836547851562,1497.2509765625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r0_c0.json,IMG_20251113_162847_tile_r0_c0.jpg,5,broadleaf_weed,990.1177368164062,0.0,1074.444580078125,110.62855529785156,1032.2811584472656,55.31427764892578,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r0_c0.json,IMG_20251113_162847_tile_r0_c0.jpg,8,broadleaf_weed,1992.0,694.5555419921875,2047.0,959.0,2019.5,826.7777709960938,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r0_c1.json,IMG_20251113_162847_tile_r0_c1.jpg,2,broadleaf_weed,1986.999755859375,0.0,2047.0,113.18202209472656,2016.9998779296875,56.59101104736328,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r0_c1.json,IMG_20251113_162847_tile_r0_c1.jpg,3,broadleaf_weed,861.421630859375,0.0,957.207275390625,48.302669525146484,909.314453125,24.151334762573242,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r1_c0.json,IMG_20251113_162847_tile_r1_c0.jpg,0,broadleaf_weed,88.90095520019531,0.0,507.00909423828125,304.72314453125,297.9550247192383,152.361572265625,1,inside_nearest,5,273.64864864864865,137.5,28.489756894212466,2,0,inside_nearest
IMG_20251113_162847_tile_r1_c0.json,IMG_20251113_162847_tile_r1_c0.jpg,3,broadleaf_weed,2014.999755859375,491.974609375,2047.0,661.451171875,2030.9998779296875,576.712890625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r1_c0.json,IMG_20251113_162847_tile_r1_c0.jpg,4,broadleaf_weed,1387.06103515625,0.0,1678.185302734375,31.483642578125,1532.6231689453125,15.7418212890625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r1_c1.json,IMG_20251113_162847_tile_r1_c1.jpg,1,broadleaf_weed,407.00048828125,1428.776611328125,569.0,1535.0,488.000244140625,1481.8883056640625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162847_tile_r1_c1.json,IMG_20251113_162847_tile_r1_c1.jpg,3,broadleaf_weed,1762.46240234375,177.22265625,2047.0,403.889404296875,1904.731201171875,290.5560302734375,1,inside_nearest,4,1915.5838150289019,303.1791907514448,16.647023997797863,2,0,inside_nearest
IMG_20251113_162847_tile_r1_c1.json,IMG_20251113_162847_tile_r1_c1.jpg,4,broadleaf_weed,916.565185546875,0.0,999.112548828125,80.047607421875,957.8388671875,40.0238037109375,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162852_tile_r0_c0.json,IMG_20251113_162852_tile_r0_c0.jpg,1,broadleaf_weed,0.0,789.75,32.375,823.5,16.1875,806.625,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162852_tile_r0_c0.json,IMG_20251113_162852_tile_r0_c0.jpg,11,broadleaf_weed,2004.6595458984375,66.5048828125,2047.0,153.75588989257812,2025.8297729492188,110.13038635253906,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162852_tile_r0_c1.json,IMG_20251113_162852_tile_r0_c1.jpg,0,broadleaf_weed,0.0,631.622802734375,13.06298828125,665.41845703125,6.531494140625,648.5206298828125,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162852_tile_r0_c1.json,IMG_20251113_162852_tile_r0_c1.jpg,4,broadleaf_weed,1087.1064453125,468.95074462890625,1558.0,967.5812377929688,1322.55322265625,718.2659912109375,1,inside_nearest,6,1287.637362637363,683.5164835164835,49.260994365374266,2,0,inside_nearest
IMG_20251113_162852_tile_r0_c1.json,IMG_20251113_162852_tile_r0_c1.jpg,13,broadleaf_weed,1692.357666015625,777.3280029296875,2038.301513671875,1190.707275390625,1865.32958984375,984.0176391601562,1,inside_nearest,11,1913.1764705882356,997.6470588235294,49.75022690739579,2,0,inside_nearest
IMG_20251113_162852_tile_r1_c0.json,IMG_20251113_162852_tile_r1_c0.jpg,0,broadleaf_weed,1036.018798828125,0.0,1067.364501953125,14.46728515625,1051.691650390625,7.233642578125,0,unmatched,,,,,0,0,unmatched
IMG_20251113_162852_tile_r1_c1.json,IMG_20251113_162852_tile_r1_c1.jpg,0,broadleaf_weed,513.0,0.0,656.48583984375,118.3104248046875,584.742919921875,59.15521240234375,0,unmatched,,,,,0,0,unmatched
