json_name,image_name,box_id,box_label,box_x1,box_y1,box_x2,box_y2,box_cx,box_cy,matched,match_type,point_id,point_x,point_y,distance_to_center,num_candidate_points_inside,num_candidate_points_expanded
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,16,broadleaf_weed,501.32098388671875,1530.4443359375,512.7347412109375,1535.0,507.0278625488281,1532.72216796875,0,unmatched,,,,,0,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,17,sedge_weed,1301.3822021484375,557.682373046875,1451.9512939453125,728.019287109375,1376.666748046875,642.850830078125,1,inside_single,32,1398.1412639405205,640.8327137546469,21.569135966967295,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,18,broadleaf_weed,1099.4395751953125,733.5809936523438,1145.3582763671875,783.7631225585938,1122.39892578125,758.6720581054688,1,inside_single,20,1118.3050847457625,757.6101694915257,4.229319313112101,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,19,broadleaf_weed,1141.6810302734375,876.7933349609375,1201.2237548828125,953.81005859375,1171.452392578125,915.3016967773438,1,inside_single,21,1176.222596964587,915.3423271500843,4.770377418591732,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,20,broadleaf_weed,969.90478515625,999.9027099609375,1008.289306640625,1047.623291015625,989.0970458984375,1023.7630004882812,1,inside_single,23,986.1188118811881,1021.5198019801982,3.7285141019134826,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,21,broadleaf_weed,1714.33251953125,813.1087646484375,2011.188720703125,1095.204345703125,1862.7606201171875,954.1565551757812,1,inside_single,29,1856.216216216216,969.7297297297297,16.892394386433132,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,22,broadleaf_weed,1781.1248779296875,1147.0001220703125,2001.9798583984375,1225.1607666015625,1891.5523681640625,1186.0804443359375,1,inside_single,28,1895.470238095238,1171.1190476190477,15.46586876052459,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,23,broadleaf_weed,1604.8953857421875,1178.816162109375,1723.0772705078125,1260.317138671875,1663.986328125,1219.566650390625,1,inside_single,25,1665.0,1225.6666666666667,6.183666326552572,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,24,broadleaf_weed,1224.666748046875,1192.2933349609375,1360.78076171875,1351.9998779296875,1292.7237548828125,1272.1466064453125,1,inside_single,27,1292.5804195804196,1261.874125874126,10.273480524842311,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,25,broadleaf_weed,1109.876953125,1280.946044921875,1384.291015625,1456.0,1247.083984375,1368.4730224609375,1,inside_single,10,1248.1968503937007,1353.51968503937,14.99469142126076,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,26,broadleaf_weed,988.5577392578125,1205.0,1072.6942138671875,1471.314697265625,1030.6259765625,1338.1573486328125,1,inside_single,11,1026.3087248322147,1333.6912751677853,6.211640258230629,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,27,broadleaf_weed,927.2725219726562,925.7232666015625,1188.81103515625,1267.9549560546875,1058.0417785644531,1096.839111328125,1,inside_nearest,22,1060.3762376237623,1087.8564356435643,9.281064677804439,3,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,28,broadleaf_weed,933.126953125,1066.6617431640625,1022.3778076171875,1204.5850830078125,977.7523803710938,1135.6234130859375,1,inside_single,24,980.4384485666105,1125.629005059022,10.349065376131408,1,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,29,broadleaf_weed,1627.13720703125,1515.874267578125,1675.511962890625,1535.0,1651.3245849609375,1525.4371337890625,0,unmatched,,,,,0,0
IMG_20251113_162655_tile_r0_c0.json,IMG_20251113_162655_tile_r0_c0.jpg,30,broadleaf_weed,1853.468994140625,1357.97119140625,1946.58056640625,1380.3740234375,1900.0247802734375,1369.172607421875,1,inside_single,30,1903.0612244897957,1371.408163265306,3.7706370029682845,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,0,broadleaf_weed,223.239990234375,154.48675537109375,325.635986328125,274.9152526855469,274.43798828125,214.7010040283203,1,inside_nearest,2,287.7777777777778,223.33333333333334,15.889213103293093,2,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,1,broadleaf_weed,235.17919921875,227.7453155517578,341.23681640625,350.3868408203125,288.2080078125,289.06607818603516,1,inside_single,1,294.0087145969501,272.9847494553377,17.095535468183527,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,2,broadleaf_weed,341.459716796875,0.0,658.504150390625,223.70318603515625,499.98193359375,111.85159301757812,1,inside_single,3,507.847255369928,53.4224343675418,58.956169034240475,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,3,broadleaf_weed,1297.0,11.986475944519043,1576.0,140.01351928710938,1436.5,75.99999761581421,1,inside_single,5,1430.3505154639174,73.62886597938152,6.590783359875425,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,4,broadleaf_weed,1111.941650390625,213.0,1273.058837890625,460.0,1192.500244140625,336.5,1,inside_single,6,1204.0348837209303,345.59302325581405,14.68778343312297,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,5,broadleaf_weed,1353.3505859375,567.30078125,1696.9921875,852.666748046875,1525.17138671875,709.9837646484375,1,inside_nearest,9,1508.4158415841584,670.2821782178219,43.092508140800746,2,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,6,broadleaf_weed,1615.41162109375,719.629638671875,1662.66162109375,764.0740966796875,1639.03662109375,741.8518676757812,1,inside_single,11,1638.0294117647054,741.8823529411765,1.0076705731143925,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,7,broadleaf_weed,626.20703125,368.89117431640625,968.6318359375,642.7164916992188,797.41943359375,505.8038330078125,1,inside_nearest,7,804.5816733067732,493.96812749004,13.834073977329911,2,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,8,broadleaf_weed,567.573486328125,532.2687377929688,876.207763671875,752.6668090820312,721.890625,642.4677734375,1,inside_single,8,713.8705035971225,626.8585131894484,17.54911259318535,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,9,broadleaf_weed,1005.5556640625,1033.81640625,1095.8935546875,1292.2705078125,1050.724609375,1163.04345703125,1,inside_nearest,20,1067.867867867868,1164.5285285285286,17.207462018128037,2,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,10,broadleaf_weed,1166.89599609375,589.74365234375,1367.23779296875,780.9664306640625,1267.06689453125,685.3550415039062,1,inside_single,12,1241.902912621359,738.8155339805826,59.086802599312186,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,11,broadleaf_weed,1755.4755859375,148.0629119873047,1860.443359375,194.3925323486328,1807.95947265625,171.22772216796875,1,inside_single,10,1810.1947743467936,175.29691211401425,4.642723388782136,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,12,broadleaf_weed,1666.07958984375,901.1767578125,1886.5380859375,961.628662109375,1776.308837890625,931.4027099609375,1,inside_single,14,1778.8990825688074,920.7951070336392,10.919276869650325,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,13,broadleaf_weed,1771.672119140625,1172.2501220703125,2047.0,1343.1925048828125,1909.3360595703125,1257.7213134765625,1,inside_single,15,1924.8792270531403,1271.497584541063,20.769585933326333,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,14,broadleaf_weed,1616.85791015625,1313.9571533203125,1821.13232421875,1535.0,1718.9951171875,1424.4785766601562,1,inside_single,18,1749.5642701525057,1479.520697167756,62.96116376760401,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,15,broadleaf_weed,1693.8173828125,1311.3648681640625,2011.69921875,1535.0,1852.75830078125,1423.1824340820312,1,inside_nearest,17,1848.231884057971,1480.2898550724638,57.286525296366776,2,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,16,broadleaf_weed,1989.558349609375,1411.8519287109375,2046.663818359375,1485.1854248046875,2018.111083984375,1448.5186767578125,1,inside_single,16,2021.0292758089367,1450.5392912172572,3.5494684557910854,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,17,broadleaf_weed,513.724853515625,1387.169189453125,585.712158203125,1535.0,549.718505859375,1461.0845947265625,1,inside_single,27,553.9355992844366,1490.87656529517,30.088957896817732,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,18,broadleaf_weed,629.1650390625,1270.4710693359375,779.1123046875,1504.1177978515625,704.138671875,1387.29443359375,1,inside_nearest,22,705.4412955465586,1372.0323886639676,15.317533870320045,2,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,19,broadleaf_weed,665.454833984375,1388.2967529296875,863.764892578125,1452.4840087890625,764.60986328125,1420.390380859375,1,inside_single,21,764.7530364372469,1400.3724696356273,20.018423222482852,1,0
IMG_20251113_162655_tile_r0_c1.json,IMG_20251113_162655_tile_r0_c1.jpg,20,broadleaf_weed,558.370361328125,1370.1558837890625,596.861572265625,1397.6405029296875,577.615966796875,1383.898193359375,1,inside_single,23,576.8322147651006,1385.9060402684563,2.155392413835086,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,0,broadleaf_weed,273.9981384277344,96.0,448.0018005371094,464.0,360.9999694824219,280.0,1,inside_single,14,322.6361746361748,278.13721413721396,38.408992777415136,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,1,broadleaf_weed,0.0,157.3966064453125,155.55557250976562,267.2264404296875,77.77778625488281,212.3115234375,1,inside_single,15,62.857142857142854,202.34693877551013,17.942088699158884,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,2,broadleaf_weed,245.99998474121094,592.874267578125,455.0,698.126220703125,350.49999237060547,645.500244140625,1,inside_single,16,362.7584973166368,629.6529516994633,20.03515962570739,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,3,broadleaf_weed,419.58709716796875,116.0001220703125,718.4129028320312,387.0001220703125,569.0,251.5001220703125,1,inside_nearest,12,557.2079207920792,219.6039603960396,34.00615034956518,2,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,4,broadleaf_weed,476.63494873046875,0.0,609.4761352539062,147.22216796875,543.0555419921875,73.611083984375,1,inside_single,11,552.9729729729729,79.67567567567562,11.624745573165669,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,5,broadleaf_weed,401.9472351074219,708.144287109375,498.6110534667969,916.034912109375,450.2791442871094,812.089599609375,1,inside_single,17,475.2450980392157,810.5392156862745,25.014046794977418,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,6,broadleaf_weed,918.0616455078125,431.9444580078125,1188.8829345703125,663.88916015625,1053.4722900390625,547.9168090820312,1,inside_single,4,1069.099290780142,565.7730496453901,23.728642591143682,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,7,broadleaf_weed,1096.424560546875,294.162841796875,1124.289306640625,314.53271484375,1110.35693359375,304.3477783203125,1,inside_single,26,1109.3935969868173,304.1129943502824,0.9915346342108499,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,8,broadleaf_weed,1149.6552734375,771.368408203125,1329.8564453125,798.553955078125,1239.755859375,784.961181640625,1,inside_single,3,1241.2786885245903,781.9672131147536,3.3589963013898303,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,9,broadleaf_weed,1756.3616943359375,1080.339599609375,2047.0,1450.274658203125,1901.6808471679688,1265.30712890625,1,inside_nearest,24,1888.3846153846152,1239.9038461538462,28.67257494950945,2,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,10,broadleaf_weed,1756.7078857421875,1288.51025390625,1955.1094970703125,1471.8427734375,1855.90869140625,1380.176513671875,1,inside_single,25,1852.990215264188,1356.7514677103718,23.606149226214818,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,11,broadleaf_weed,1501.43701171875,1251.581787109375,1600.974853515625,1406.921630859375,1551.2059326171875,1329.251708984375,1,inside_single,0,1548.9803921568628,1321.3235294117649,8.234625776323721,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,12,broadleaf_weed,1450.197509765625,1101.306396484375,1590.89892578125,1241.777587890625,1520.5482177734375,1171.5419921875,1,inside_single,22,1525.4774774774774,1178.6786786786788,8.673516893581583,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,13,broadleaf_weed,1474.6627197265625,1468.669189453125,1631.7320556640625,1525.149658203125,1553.1973876953125,1496.909423828125,1,inside_single,2,1550.9411764705883,1488.4803921568628,8.72577010960714,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,14,broadleaf_weed,1326.7935791015625,1466.81005859375,1525.3021240234375,1535.0,1426.0478515625,1500.905029296875,1,inside_single,1,1451.921568627451,1513.4803921568628,28.767846388242184,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,15,broadleaf_weed,1537.209716796875,552.272705078125,1731.946044921875,720.999755859375,1634.577880859375,636.63623046875,1,inside_single,6,1634.9726775956283,639.3442622950815,2.7366586991038457,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,16,broadleaf_weed,1449.054443359375,350.0,1635.738037109375,566.558349609375,1542.396240234375,458.2791748046875,1,inside_nearest,20,1562.1103117505995,461.12230215827344,19.918031752548334,2,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,17,broadleaf_weed,1868.4404296875,147.254638671875,1967.703125,214.4228515625,1918.07177734375,180.8387451171875,1,inside_single,7,1912.0906801007557,176.32241813602013,7.494713712409221,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,18,broadleaf_weed,1692.4246826171875,83.39208984375,1764.7086181640625,112.686767578125,1728.566650390625,98.0394287109375,1,inside_single,8,1744.6120689655174,92.66379310344837,16.92196547177686,1,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,19,broadleaf_weed,1470.30322265625,0.0,1680.81201171875,113.968505859375,1575.5576171875,56.9842529296875,1,inside_nearest,9,1589.7560975609756,45.44715447154476,18.294848612351277,2,0
IMG_20251113_162655_tile_r1_c0.json,IMG_20251113_162655_tile_r1_c0.jpg,20,broadleaf_weed,1307.291259765625,7.5472412109375,1579.46240234375,142.7271728515625,1443.3768310546875,75.13720703125,1,inside_nearest,10,1440.6436781609198,55.954022988505585,19.37691086728003,2,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,0,broadleaf_weed,1603.34619140625,0.0,1782.8984375,99.2398681640625,1693.122314453125,49.61993408203125,0,unmatched,,,,,0,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,1,broadleaf_weed,1734.219482421875,0.0,1880.427978515625,70.78564453125,1807.32373046875,35.392822265625,0,unmatched,,,,,0,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,2,broadleaf_weed,1267.8359375,44.181396484375,1361.677734375,117.013916015625,1314.7568359375,80.59765625,1,inside_single,0,1320.7920792079208,82.30198019801992,6.271274308539971,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,3,broadleaf_weed,1146.447265625,99.9271240234375,1287.0,156.0001220703125,1216.7236328125,127.963623046875,1,inside_single,1,1190.841584158416,126.11386138613852,25.94806468185827,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,4,broadleaf_weed,988.13134765625,299.073974609375,1295.326171875,653.35107421875,1141.728759765625,476.2125244140625,1,inside_single,2,1165.1750972762648,457.3852140077822,30.069891250173523,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,5,broadleaf_weed,1345.051025390625,394.30517578125,1601.235107421875,573.93505859375,1473.14306640625,484.1201171875,1,inside_single,3,1471.4414414414414,488.64864864864853,4.8376776159095165,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,6,broadleaf_weed,1634.6884765625,1246.243408203125,1703.58154296875,1379.747802734375,1669.135009765625,1312.99560546875,1,inside_single,9,1680.530259365994,1287.3198847262247,28.090823218675048,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,7,broadleaf_weed,1760.951416015625,1350.71044921875,1909.448974609375,1411.31689453125,1835.2001953125,1381.013671875,1,inside_single,11,1833.8181818181815,1378.114478114478,3.2117418575482826,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,8,broadleaf_weed,1890.035888671875,1183.685302734375,2047.0,1368.724853515625,1968.5179443359375,1276.205078125,1,inside_single,12,1936.4951768488745,1297.427652733119,38.416862320180115,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,9,broadleaf_weed,501.11572265625,0.0,545.82958984375,52.82373046875,523.47265625,26.411865234375,0,unmatched,,,,,0,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,10,broadleaf_weed,199.8828125,43.9998779296875,484.6171875,236.9998779296875,342.25,140.4998779296875,1,inside_single,5,342.1763224181359,176.8261964735516,36.326393260773266,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,11,broadleaf_weed,225.709716796875,637.003173828125,531.489990234375,893.014404296875,378.599853515625,765.0087890625,1,inside_single,7,366.31980906921217,791.6467780429593,29.332268042702527,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,12,broadleaf_weed,836.7109375,1007.62646484375,906.958984375,1237.72900390625,871.8349609375,1122.677734375,1,inside_single,8,886.3861386138615,1124.1336633663368,14.623833320879159,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,13,broadleaf_weed,641.443115234375,1228.8759765625,749.736572265625,1285.90966796875,695.58984375,1257.392822265625,1,inside_single,14,674.4063324538256,1237.598944591029,28.992046223611325,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,14,broadleaf_weed,596.051025390625,1136.689453125,733.818115234375,1289.14892578125,664.9345703125,1212.919189453125,1,inside_nearest,15,660.1999999999998,1197.8000000000002,15.84317031920975,2,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,15,broadleaf_weed,1067.821044921875,1069.96875,1146.871337890625,1133.80517578125,1107.34619140625,1101.886962890625,1,inside_single,10,1105.7539682539687,1100.8928571428573,1.8770777299849517,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,16,broadleaf_weed,873.96826171875,1485.302490234375,957.3818359375,1535.0,915.675048828125,1510.1512451171875,1,inside_single,16,927.7785467128028,1508.9826989619378,12.159776361485838,1,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,17,broadleaf_weed,0.0,1140.26513671875,41.3115234375,1225.80517578125,20.65576171875,1183.03515625,0,unmatched,,,,,0,0
IMG_20251113_162655_tile_r1_c1.json,IMG_20251113_162655_tile_r1_c1.jpg,18,broadleaf_weed,454.767578125,839.6259765625,499.78076171875,965.7548828125,477.274169921875,902.6904296875,0,unmatched,,,,,0,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,0,broadleaf_weed,913.8680419921875,0.0,1068.7705078125,100.68534851074219,991.3192749023438,50.342674255371094,1,inside_single,1,966.6666666666667,16.666666666666668,41.735171976838046,1,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,1,broadleaf_weed,855.824951171875,136.62530517578125,934.0703125,338.44757080078125,894.9476318359375,237.53643798828125,1,inside_single,0,915.4528301886793,252.745283018868,25.529828175091346,1,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,2,broadleaf_weed,904.4685668945312,484.23291015625,1092.248291015625,646.139892578125,998.3584289550781,565.1864013671875,1,inside_single,3,996.4705882352941,585.2941176470588,20.1961431113734,1,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,3,broadleaf_weed,437.82904052734375,1493.692138671875,628.7673950195312,1535.0,533.2982177734375,1514.3460693359375,0,unmatched,,,,,0,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,4,broadleaf_weed,0.0,789.0000610351562,109.08475494384766,1005.0000610351562,54.54237747192383,897.0000610351562,1,inside_single,2,9.427609427609427,911.7575757575758,47.46711004974624,1,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,5,broadleaf_weed,1755.7841796875,1424.023193359375,1955.241455078125,1535.0,1855.5128173828125,1479.5115966796875,0,unmatched,,,,,0,0
IMG_20251113_162710_tile_r0_c0.json,IMG_20251113_162710_tile_r0_c0.jpg,6,broadleaf_weed,1900.85888671875,1503.84228515625,2012.15771484375,1535.0,1956.50830078125,1519.421142578125,0,unmatched,,,,,0,0
